"Index" "Open" "High" "Low" "Close" "Volume"
2017-01-03 377.62991829178 380.89939889059 375.33244543857 379.407023362 743947
2017-01-04 377.65937307195 379.93720940505 376.19154319351 379.6328433433 680837
2017-01-05 377.98337565382 379.67211638353 373.17242822615 375.58772020004 468371
2017-01-06 376.59900098585 378.46447039658 374.49789333377 377.31573396998 453419
2017-01-09 377.36482527026 378.42519735636 373.10370040575 373.50624906807 505259
2017-01-10 374.84153243575 375.33244543857 371.67023443751 373.39824820745 452775
2017-01-11 372.76987956383 375.51899237964 370.24658672932 374.02661685106 948840
2017-01-12 372.72078826355 372.96624476496 365.44545756171 371.41495967604 776816
2017-01-13 371.8076900783 379.91462740692 369.11748682283 372.45569524203 620408
2017-01-17 370.24658672932 370.24658672932 366.55492094809 367.98838691633 647529
2017-01-18 369.32367028401 371.16950317463 366.60401224837 371.1302301344 508507
2017-01-19 370.80622755254 372.799334344 369.26476072367 370.49204323073 456077
2017-01-20 372.38696742163 374.6942585349 371.94514571909 374.4684385536 660866
2017-01-23 374.40952899326 374.40952899326 369.19603290328 371.18913969474 503297
2017-01-24 373.19206474626 376.42227230484 371.66041617745 374.44880203349 615129
2017-01-25 377.98337565382 381.7535875155 376.91318530766 381.27249277273 596960
2017-01-26 375.59753846009 381.22340147245 371.53277879672 372.52442306242 837096
2017-01-27 373.53570384824 374.43898377343 366.12291750561 368.2436616778 686848
2017-01-30 367.99820517639 368.70511990046 363.96290029318 368.36148079848 591815
2017-01-31 367.88038605571 368.44984513899 365.43563930165 367.1832895917 714491
2017-02-01 368.39093557865 371.23823099502 364.12981071414 366.22110010617 619442
2017-02-02 359.79013976918 365.68109580306 359.1836658455 364.88581673849 832437
2017-02-03 365.23927410052 371.75859877802 364.8170889181 371.1302301344 953646
2017-02-06 367.74293041492 371.94514571909 367.74293041492 370.56077105113 546494
2017-02-07 370.76695451231 372.11205614005 369.67712764605 370.04040326813 547663
2017-02-08 368.26329819791 369.41694375455 367.00656091069 367.75274867498 433765
2017-02-09 369.63785460582 373.00551780519 368.85730293133 371.68987095762 493692
2017-02-10 373.28042908677 376.96227660794 372.94660824485 375.93135930201 578687
2017-02-13 377.74773741246 380.2415754668 376.37789376938 378.81792775862 453260
2017-02-14 378.78847297845 379.48556944245 376.2946349241 377.98337565382 772293
2017-02-15 378.28774171557 386.56453494317 378.28774171557 385.89689325933 640034
2017-02-16 385.49434459701 386.53998929303 382.84341438177 384.84633943329 503653
2017-02-17 382.67650396081 383.58950396346 380.95830845092 381.69467795516 607444
2017-02-21 383.83505864747 385.69070979814 381.91166150241 383.01032480273 434219
2017-02-22 381.96958923674 383.84487690753 380.74230672968 383.60923866617 422219
2017-02-23 384.35542643046 384.64506510213 380.94849019087 383.51105606561 387262
