"Index" "Open" "High" "Low" "Close" "Volume"
2017-01-03 44.852104422293 45.001081739904 44.437947479332 44.7726498529 1010202
2017-01-04 45.130195415168 45.54733190448 44.901763528163 45.269240911605 911129
2017-01-05 44.971286276382 45.318900017476 44.544217965895 44.971286276382 802323
2017-01-06 44.713058925855 44.911695349337 44.593877071766 44.752786210551 806235
2017-01-09 44.593877071766 44.732922568203 44.43496793298 44.444899754154 628028
2017-01-10 44.325717900065 44.454831575328 43.991015526497 44.26612697302 706902
2017-01-11 44.146945118931 44.504490681199 43.948606650084 44.047626907189 716891
2017-01-12 43.997967801319 44.26612697302 43.476547189678 43.868854126055 1013249
2017-01-13 43.858922304881 43.87878594723 43.42192217322 43.660285881399 766280
2017-01-17 43.700013166096 44.552759332105 43.660285881399 44.156876940105 834549
2017-01-18 44.176740582453 44.504490681199 44.12410193023 44.464763396502 750963
2017-01-19 44.385308827109 44.593877071766 44.127081476582 44.305854257716 628657
2017-01-20 44.405172469458 44.722990747029 44.305854257716 44.713058925855 919508
2017-01-23 44.802445316422 45.229513626909 44.7726498529 45.140127236342 787493
2017-01-24 45.11033177282 45.577127368003 45.11033177282 45.54733190448 760399
2017-01-25 45.577127368003 46.024059320838 45.457945513913 45.726104685614 795272
2017-01-26 45.477809156262 45.785695612659 45.060672666949 45.378490944521 1066432
2017-01-27 45.527468262132 45.537400083306 44.802445316422 45.279172732779 629767
2017-01-30 45.398354586869 45.398354586869 44.797479405835 45.169922699864 599135
2017-01-31 45.348695480998 45.527468262132 45.060672666949 45.289104553954 1075147
2017-02-01 45.050740845775 45.259309090431 44.439933843567 44.703127104681 757435
2017-02-02 44.881899885815 45.080536309297 44.722990747029 44.832240779944 692210
2017-02-03 44.921627170511 45.691343311505 44.921627170511 45.388422765695 946059
2017-02-06 45.289104553954 45.517536440958 44.812377137596 45.140127236342 545924
2017-02-07 45.130195415168 45.517536440958 45.130195415168 45.467877335088 829373
2017-02-08 45.32883183865 45.959502483206 45.318900017476 45.875082003226 645320
2017-02-09 45.775763791485 46.381604883106 45.736036506789 46.341877598409 549195
2017-02-10 46.192900280798 46.818605014767 46.133309353753 46.639832233633 739036
2017-02-13 46.878195941812 46.878195941812 46.351809419584 46.550445843066 778411
2017-02-14 46.381604883106 46.977514153553 46.143241174927 46.808673193593 694336
2017-02-15 46.679559518329 47.28540060995 46.56037766424 47.176150577035 618773
2017-02-16 47.11655964999 47.563491602825 46.868264120637 47.493968854607 667447
2017-02-17 47.553559781651 48.159400873272 47.533696139303 47.871378059223 940584
2017-02-21 47.742264383959 48.099809946227 47.424446106388 48.060082661531 688633
2017-02-22 48.159400873272 48.497082793192 47.940900807442 48.437491866147 638994
2017-02-23 48.34810547558 48.953946567201 48.328241833232 48.586469183759 733120
